Gene,Mean_Cancer,Mean_Normal,Log2FC,T_Statistic,P_Value,Adjusted_P_Value,Regulation
1560763_at,3.6854121575957444,2.35535580183,1.3300563557657443,8.316918893488973,4.672827772606947e-13,3.0910431014320167e-12,Upregulated
217507_at,3.5916540594999997,4.68400082578,-1.0923467662800004,-7.911384387966127,4.68705988495625e-13,3.10007627855702e-12,Downregulated
205081_at,11.255027029765957,12.294131076099998,-1.0391040463340406,-7.887376608208901,4.717857634865037e-13,3.119679010927599e-12,Downregulated
241436_at,7.121436620425533,8.73677950344,-1.615342883014466,-8.191286015439315,4.802591305292172e-13,3.173758151449131e-12,Downregulated
214823_at,6.473549252680851,7.814085038610001,-1.3405357859291502,-8.15736835376738,4.847347205387683e-13,3.2021544680543096e-12,Downregulated
228080_at,6.210793000510638,7.44373037538,-1.232937374869362,-7.9942142210836575,4.911323830911013e-13,3.2412636172743568e-12,Downregulated
205174_s_at,9.45790284597872,7.7749394988599985,1.6829633471187222,8.082886513680622,4.921807577077432e-13,3.2476528567638444e-12,Upregulated
220832_at,3.2610539720531926,4.46816166434,-1.2071076922868076,-7.766520033202797,4.922259712255765e-13,3.2476528567638444e-12,Downregulated
226999_at,4.7920044798085115,3.3364868215800003,1.4555176582285112,8.07475525445323,4.972544873641013e-13,3.280025736738479e-12,Upregulated
218532_s_at,8.097734661478723,9.479886833100004,-1.3821521716212803,-8.180508833221987,4.987939006255815e-13,3.289373312781697e-12,Downregulated
203726_s_at,6.405987760382978,8.453218094910001,-2.0472303345270237,-8.221430557957175,5.001536342160619e-13,3.2977683188242237e-12,Downregulated
214641_at,4.117819169691488,5.575812223540001,-1.4579930538485124,-7.94938907830133,5.027021990592303e-13,3.3127101787061702e-12,Downregulated
227238_at,7.120180910223405,9.192483304620001,-2.072302394396597,-8.040035500033246,5.083842764503401e-13,3.349333254918911e-12,Downregulated
223494_at,8.616410642574468,7.43724114964,1.1791694929344683,8.00549067059624,5.091680774219092e-13,3.3536755097005645e-12,Upregulated
236924_at,5.280909668212765,3.917418171990001,1.3634914962227644,7.956690291968065,5.095618069881947e-13,3.355857885474108e-12,Upregulated
1570249_x_at,3.562508248361702,2.4409621935199994,1.1215460548417027,8.240092260940841,5.120032800999058e-13,3.36987376694243e-12,Upregulated
203705_s_at,6.4935025651914895,7.6473530121,-1.1538504469085105,-7.969750065492363,5.127693223546079e-13,3.374502725090535e-12,Downregulated
227812_at,7.705436858340426,9.102222276109998,-1.3967854177695722,-8.070781017164125,5.172768298101784e-13,3.4016690999107783e-12,Downregulated
228613_at,7.278325916936173,5.70847386129,1.569852055646173,7.943648066532089,5.189754893945317e-13,3.412005338292908e-12,Upregulated
213524_s_at,8.206498975606383,9.365164771009999,-1.158665795403616,-7.963212236829053,5.218035941829546e-13,3.42976024889703e-12,Downregulated
201340_s_at,7.118418901489362,5.857193395719999,1.2612255057693638,7.790712284560763,5.221588722354094e-13,3.4316760877387256e-12,Upregulated
1556820_a_at,7.242656702074469,5.85440628495,1.3882504171244694,7.893189009105729,5.28202713653236e-13,3.4692772202409274e-12,Upregulated
242225_at,6.43471603257447,5.116628630819999,1.3180874017544708,7.970982987400673,5.310547365736642e-13,3.4875836460746157e-12,Upregulated
205431_s_at,5.490194126159575,7.240208271589999,-1.7500141454304243,-8.059688515138118,5.334887080534436e-13,3.5018579022897876e-12,Downregulated
210253_at,6.610926025021276,5.56353232738,1.0473936976412759,8.15094823086993,5.443609085303374e-13,3.571044740360132e-12,Upregulated
1569112_at,3.7800176280106386,2.23445874972,1.5455588782906386,8.359632981560393,5.577567367389745e-13,3.655801101906225e-12,Upregulated
1556732_at,4.731200123680852,3.353044979640001,1.3781551440408508,8.148338086162422,5.669817567507867e-13,3.715167371830492e-12,Upregulated
222774_s_at,6.010780806734043,4.71792582136,1.292854985374043,7.821487327065098,5.728379777782419e-13,3.751907388307418e-12,Upregulated
1559039_at,4.506269477180851,3.41850219149,1.087767285690851,7.912680263096009,5.824647643952655e-13,3.811766565770707e-12,Upregulated
242944_at,3.706708727606383,2.212752368,1.4939563596063832,8.364528968015367,5.838253996589411e-13,3.820149993437446e-12,Upregulated
204440_at,8.893059513819148,9.962627404860001,-1.0695678910408528,-7.752567542433305,5.867978458364694e-13,3.83913257951105e-12,Downregulated
1570248_at,3.447304906659575,2.35213284494,1.095172061719575,8.289045926611738,5.975711742674628e-13,3.9072408435630625e-12,Upregulated
228108_at,5.503240210425532,6.792190662070001,-1.2889504516444692,-7.9778339015034945,6.037592011170326e-13,3.946741904628186e-12,Downregulated
240939_x_at,4.069203532531916,3.0407546896599995,1.0284488428719167,8.109677023682918,6.113640600089338e-13,3.994512552434465e-12,Upregulated
210606_x_at,4.491912722574467,5.986549023719999,-1.4946363011455324,-7.835169118064123,6.221624251683869e-13,4.062105875225402e-12,Downregulated
1559401_a_at,4.631892209382979,2.92049179238,1.711400417002979,8.230403225163796,6.272027436755345e-13,4.094517146660068e-12,Upregulated
1569484_s_at,4.167869318734041,2.99558165402,1.1722876647140414,7.997593221396164,6.27435170774585e-13,4.09522685491872e-12,Upregulated
202779_s_at,8.285824134489362,7.117160813949999,1.1686633205393626,7.963933171424985,6.476730336256586e-13,4.221490764249839e-12,Upregulated
234041_at,3.610261578819149,2.323389196150001,1.2868723826691482,8.275273873963435,6.495480345802589e-13,4.233198908025421e-12,Upregulated
1560342_at,4.330690765659573,2.6427127754399997,1.687977990219573,8.220412489982223,6.55159131094653e-13,4.26821572493423e-12,Upregulated
233940_at,4.6584680696170215,3.3691005295699994,1.2893675400470221,7.874584165632846,6.551024547202032e-13,4.26821572493423e-12,Upregulated
227725_at,9.139716483436171,7.16856492364,1.971151559796171,7.891763374227784,6.57814906146321e-13,4.284998491217879e-12,Upregulated
1569552_at,3.671977356010639,2.31159858675,1.3603787692606386,8.330304822000944,6.639123386728412e-13,4.322099860549194e-12,Upregulated
231310_at,2.566834317361702,3.6528718398300004,-1.0860375224682985,-7.711361036643927,6.698748220043473e-13,4.36038813703568e-12,Downregulated
1558738_at,6.7638097164787245,5.669177875529999,1.0946318409487255,7.924213011152756,6.710469560436348e-13,4.3669608684528666e-12,Upregulated
211823_s_at,3.686516694351064,4.79359685505,-1.1070801606989358,-7.858789774031603,6.751209294006556e-13,4.3924101014568354e-12,Downregulated
226757_at,8.715548682595745,9.874439976889999,-1.1588912942942535,-7.782272600995872,6.759439005970499e-13,4.39723253961211e-12,Downregulated
229178_at,3.989821610319149,5.07512429139,-1.0853026810708508,-7.707757302744963,6.79943727209288e-13,4.42271777865265e-12,Downregulated
1552782_at,3.5098594279574464,2.217146538,1.2927128899574463,8.330152141326058,6.836726035263358e-13,4.4453596050855296e-12,Upregulated
241060_x_at,4.130117673893618,2.7206294480500004,1.4094882258436172,8.196657804081912,6.848319105793819e-13,4.452359378994637e-12,Upregulated
215066_at,3.6628127883191492,2.5122708122499997,1.1505419760691495,8.316073009586898,6.864222827243466e-13,4.4616204107083635e-12,Upregulated
229437_at,6.706145830776597,5.2029041107000005,1.5032417200765966,7.73783767765067,6.901947724991502e-13,4.4855988440840135e-12,Upregulated
221582_at,7.153820559361703,5.697833219749999,1.4559873396117045,8.11570720457333,6.949831432244042e-13,4.515081935193599e-12,Upregulated
1557551_at,4.2059368899042555,2.7774763403000002,1.4284605496042553,8.084947258569096,7.003810926727765e-13,4.549051738980553e-12,Upregulated
243934_at,4.702873879457447,3.5800288129900006,1.122845066467446,8.15222202327741,7.063062670811957e-13,4.585875046019941e-12,Upregulated
234650_at,3.951347942531916,2.2192037943200003,1.7321441482119155,8.323284579369538,7.106318944511149e-13,4.6134033886478775e-12,Upregulated
208358_s_at,3.7641915720531913,2.26890406499,1.4952875070631912,8.316242643392014,7.126713124772135e-13,4.624968534374928e-12,Upregulated
239594_at,4.784469131276596,2.31211928349,2.4723498477865964,8.292155532563608,7.14487056460949e-13,4.635074275576963e-12,Upregulated
202094_at,3.714893194265958,2.22107207518,1.493821119085958,8.317736599939185,7.177724535333701e-13,4.65582599924576e-12,Upregulated
1553105_s_at,8.581349064968085,7.0791112292100005,1.502237835758085,8.04705368453407,7.195923959662554e-13,4.665942930613745e-12,Upregulated
211557_x_at,6.491077525691487,7.722146828990001,-1.2310693032985132,-7.726407702470275,7.285099375553479e-13,4.722626913505115e-12,Downregulated
207365_x_at,9.55751756275532,8.39217811892,1.16533944383532,7.829190009933601,7.330551977734859e-13,4.750374321378881e-12,Upregulated
1566142_at,3.7095709301808513,2.5006603303099992,1.208910599870852,8.27730724696897,7.373380369788041e-13,4.776977072626109e-12,Upregulated
213326_at,6.868886541957448,5.8161773005300015,1.0527092414274462,7.8843598274202,7.542648809818696e-13,4.880174532478147e-12,Upregulated
226047_at,7.193349536989361,8.38161855994,-1.1882690229506387,-7.945360617555157,7.545200886902504e-13,4.881238572323047e-12,Downregulated
236210_at,3.54044333543617,2.4234286202099997,1.1170147152261705,8.217147329841886,7.562539745217566e-13,4.891867260809044e-12,Upregulated
242877_at,5.056655565648937,3.792326180399999,1.2643293852489377,8.1361330590869,7.729011687876788e-13,4.996545945242078e-12,Upregulated
1559214_at,4.32170983980851,3.1321264275800003,1.1895834122285098,8.045477916927954,7.803175459276557e-13,5.0426720563817e-12,Upregulated
238610_s_at,4.819964363755319,3.2301212871399994,1.5898430766153195,8.194374443029512,7.850154527079923e-13,5.07120359588663e-12,Upregulated
223748_at,5.848538932627659,4.41193366289,1.436605269737659,7.965869210376712,7.855819513324817e-13,5.0742537329613135e-12,Upregulated
208121_s_at,4.95196397787234,6.241727084109999,-1.2897631062376593,-7.714230910656313,7.873809735738337e-13,5.085263333890756e-12,Downregulated
244119_at,2.357099620393617,4.17878387016,-1.821684249766383,-8.108114847991285,8.007780832522366e-13,5.166824614419961e-12,Downregulated
229041_s_at,7.693942975074466,6.406100571370002,1.287842403704464,7.812542552674098,8.08284799227512e-13,5.213383644471874e-12,Upregulated
202498_s_at,7.140993927946811,8.48686191869,-1.345867990743189,-7.841358423801288,8.194503890065639e-13,5.280967963468374e-12,Downregulated
215567_at,5.23879932993617,4.19975557663,1.0390437533061698,7.837014543457649,8.334960089127723e-13,5.369555196476508e-12,Upregulated
231993_at,8.010483051095743,9.45954614548,-1.4490630943842557,-7.735017265524328,8.44979530684269e-13,5.442230755284886e-12,Downregulated
202388_at,11.624119184638298,12.696122502400003,-1.0720033177617054,-7.712171628086887,8.478582749070296e-13,5.460117956674987e-12,Downregulated
1565703_at,5.326255780351064,4.04769293138,1.278562848971064,7.892599967212665,8.515294581275167e-13,5.482447143266293e-12,Upregulated
241865_at,6.510887633457448,5.078728290399999,1.4321593430574486,7.812645953291017,8.523604028002877e-13,5.487140230402905e-12,Upregulated
221541_at,9.15466059534043,10.28517841522,-1.1305178198795716,-7.69204341877567,8.570546781574768e-13,5.516039597867422e-12,Downregulated
1570130_at,3.5159334424787234,2.48774680671,1.0281866357687233,8.27550569991951,8.6730686116394e-13,5.580019956287521e-12,Upregulated
205862_at,4.210563633053192,2.53114315892,1.6794204741331917,8.217991533823815,8.695431978862215e-13,5.59240110504703e-12,Upregulated
213936_x_at,12.135711604031915,14.033036743700002,-1.8973251396680872,-8.221975437994422,8.762764435687069e-13,5.633684531889371e-12,Downregulated
213841_at,2.276541591882979,3.8095534381099996,-1.5330118462270206,-8.169368139026538,8.980279491942699e-13,5.770768372205854e-12,Downregulated
232046_at,3.7588765529042556,2.5389446160099998,1.2199319368942558,8.014075151449948,9.005226841396842e-13,5.7854172347273114e-12,Upregulated
211367_s_at,8.758181566500001,9.82560478899,-1.0674232224899995,-7.863837556637046,9.090180934796256e-13,5.83790414040539e-12,Downregulated
229105_at,8.276508782489362,7.157085693470001,1.119423089019361,7.9405879291653845,9.169818010844516e-13,5.886939980082157e-12,Upregulated
233313_at,5.3207836840851055,4.24475537946,1.0760283046251056,7.934209188293456,9.20512799916164e-13,5.9074933130045105e-12,Upregulated
240405_at,3.9066320119893625,2.37112811033,1.5355039016593626,8.198523777307432,9.308622127968532e-13,5.970342125162766e-12,Upregulated
233231_at,3.7708493039787236,2.5988026250300003,1.1720466789487234,8.184142889512595,9.385865045692517e-13,6.018456573052191e-12,Upregulated
1559450_at,3.70402220868085,2.5935003219299997,1.1105218867508504,8.204405980265054,9.41515014132062e-13,6.0365152640490034e-12,Upregulated
205328_at,5.63522314669149,2.86887193567,2.76635121102149,8.140553690047634,9.431682893533563e-13,6.0463944709367844e-12,Upregulated
1555137_a_at,7.105589238914894,5.80362194937,1.3019672895448942,7.729618352712176,9.446073900023018e-13,6.053455627149267e-12,Upregulated
200835_s_at,5.81219662301064,7.049472431079998,-1.2372758080693584,-7.649883070787106,9.506569160715617e-13,6.090772232022039e-12,Downregulated
211143_x_at,5.8121316708617,6.91668004989,-1.1045483790282997,-7.6487530794888245,9.534242242998692e-13,6.107047198784418e-12,Downregulated
228481_at,4.383378778755319,2.7800575669799996,1.6033212117753197,7.9893657779827,9.653016727274062e-13,6.178711861158666e-12,Upregulated
222680_s_at,6.149513758797872,4.62570309879,1.5238106600078725,7.646425918990105,9.677143112378023e-13,6.1926807786123065e-12,Upregulated
1552846_s_at,5.5212931480957455,4.4965921165200005,1.024701031575745,7.6672873946946325,9.683403239627107e-13,6.195949638907728e-12,Upregulated
236742_at,4.66041543338298,3.56940006093,1.0910153724529796,7.9959699148469365,9.714531984314136e-13,6.2143888833054256e-12,Upregulated
40020_at,3.6026550744255315,2.42217451813,1.1804805562955316,8.251049346922455,9.731318925847968e-13,6.224387201161361e-12,Upregulated
243736_at,4.051953898031914,2.6310433285100006,1.4209105695219133,7.9838711069843855,9.932062593948815e-13,6.34750378657475e-12,Upregulated
242037_at,5.196057349223405,3.7584792918800014,1.4375780573434032,8.183851224075571,9.95598488397523e-13,6.360525038240785e-12,Upregulated
227190_at,6.302471032436168,7.394950074550001,-1.0924790421138333,-7.872869563200575,1.0258931310436538e-12,6.54318604841859e-12,Downregulated
241786_at,7.289703807074469,6.038530477310001,1.2511733297644678,7.745290269677719,1.0422913935501038e-12,6.641474338761507e-12,Upregulated
242006_at,4.5636709485319145,5.573283294879999,-1.0096123463480842,-7.7416335583978215,1.0509718446725368e-12,6.693614166673424e-12,Downregulated
227971_at,4.6749920620531915,2.6973854210300003,1.9776066410231912,8.168142621693729,1.0617055964490205e-12,6.756376858803481e-12,Upregulated
232551_at,4.193676167446809,3.1744747382000007,1.0192014292468086,7.9701682886577485,1.0813663718826967e-12,6.878236953415648e-12,Upregulated
232098_at,5.8075511315,7.342719235570001,-1.5351681040700003,-7.7690294999310705,1.0842561286093928e-12,6.895802309729786e-12,Downregulated
222484_s_at,9.484042071425531,6.668180148300001,2.8158619231255297,7.759486658209394,1.0856053798801043e-12,6.902751029936315e-12,Upregulated
242462_at,3.557414360680851,2.5457807998500006,1.0116335608308504,8.213894894967233,1.0964988231976835e-12,6.9662515597106785e-12,Upregulated
243524_at,4.643531644287234,3.6015958381300006,1.041935806157233,7.8436403623721205,1.138203166161743e-12,7.220119765912902e-12,Upregulated
202350_s_at,7.4042248229468095,8.936872525810001,-1.5326477028631915,-7.927076666322276,1.1828398836721853e-12,7.495314088500491e-12,Downregulated
239804_at,6.083256690297874,4.67302101992,1.4102356703778742,7.737629617714633,1.207975463655651e-12,7.652787784238262e-12,Upregulated
223366_at,7.93259946080851,9.079407542270001,-1.146808081461491,-7.902858075995477,1.239021557532099e-12,7.84392814188106e-12,Downregulated
237388_at,5.7415826927446805,4.711845186230001,1.0297375065146799,7.7192225734440365,1.2637414296801476e-12,7.995402948455788e-12,Upregulated
240798_at,4.913935657085107,3.233370320730001,1.6805653363551056,7.920401335438454,1.27013278411606e-12,8.032376475775003e-12,Upregulated
216621_at,3.9626444081382974,2.9271025607500003,1.0355418473882971,7.875325686631083,1.2978900396044869e-12,8.20116466989743e-12,Upregulated
204039_at,7.889360497446808,9.08378197704,-1.1944214795931911,-7.68547708092848,1.300180078397224e-12,8.214669998434523e-12,Downregulated
